,ref_app_id,ref_channel_id,day_date,installs,Unnamed: 0,display_name
1156,81012543,9999,2023-12-22,480.0,612,Organic
1157,81012543,9999,2023-12-23,493.0,612,Organic
1158,81012543,9999,2023-12-24,557.0,612,Organic
1159,81012543,100229,2023-10-25,362.0,619,Facebook
1160,81012543,100229,2023-10-26,524.0,619,Facebook
1161,81012543,100229,2023-10-27,307.0,619,Facebook
1162,81012543,100229,2023-10-28,310.0,619,Facebook
1163,81012543,100229,2023-10-29,198.0,619,Facebook
1164,81012543,100229,2023-10-30,217.0,619,Facebook
1165,81012543,100229,2023-10-31,204.0,619,Facebook
1166,81012543,100229,2023-11-01,281.0,619,Facebook
1167,81012543,100229,2023-11-02,219.0,619,Facebook
1168,81012543,100229,2023-11-03,192.0,619,Facebook
1169,81012543,100229,2023-11-04,216.0,619,Facebook
1170,81012543,100229,2023-11-05,166.0,619,Facebook
1171,81012543,100229,2023-11-06,166.0,619,Facebook
1172,81012543,100229,2023-11-07,162.0,619,Facebook
1173,81012543,100229,2023-11-08,173.0,619,Facebook
1174,81012543,100229,2023-11-09,146.0,619,Facebook
1175,81012543,100229,2023-11-10,166.0,619,Facebook
1176,81012543,100229,2023-11-11,120.0,619,Facebook
1177,81012543,100229,2023-11-12,185.0,619,Facebook
1178,81012543,100229,2023-11-13,135.0,619,Facebook
1179,81012543,100229,2023-11-14,143.0,619,Facebook
1180,81012543,100229,2023-11-15,133.0,619,Facebook
1181,81012543,100229,2023-11-16,160.0,619,Facebook
1182,81012543,100229,2023-11-17,249.0,619,Facebook
1183,81012543,100229,2023-11-18,279.0,619,Facebook
1184,81012543,100229,2023-11-19,237.0,619,Facebook
1185,81012543,100229,2023-11-20,200.0,619,Facebook
1186,81012543,100229,2023-11-21,257.0,619,Facebook
1187,81012543,100229,2023-11-22,203.0,619,Facebook
1188,81012543,100229,2023-11-23,189.0,619,Facebook
1189,81012543,100229,2023-11-24,270.0,619,Facebook
1190,81012543,100229,2023-11-25,234.0,619,Facebook
1191,81012543,100229,2023-11-26,201.0,619,Facebook
1192,81012543,100229,2023-11-27,207.0,619,Facebook
1193,81012543,100229,2023-11-28,249.0,619,Facebook
1194,81012543,100229,2023-11-29,230.0,619,Facebook
1195,81012543,100229,2023-11-30,305.0,619,Facebook
1196,81012543,100229,2023-12-01,346.0,619,Facebook
1197,81012543,100229,2023-12-02,409.0,619,Facebook
1198,81012543,100229,2023-12-03,364.0,619,Facebook
1199,81012543,100229,2023-12-04,340.0,619,Facebook
1200,81012543,100229,2023-12-05,346.0,619,Facebook
1201,81012543,100229,2023-12-06,343.0,619,Facebook
1202,81012543,100229,2023-12-07,360.0,619,Facebook
1203,81012543,100229,2023-12-08,304.0,619,Facebook
1204,81012543,100229,2023-12-09,435.0,619,Facebook
1205,81012543,100229,2023-12-10,328.0,619,Facebook
1206,81012543,100229,2023-12-11,320.0,619,Facebook
1207,81012543,100229,2023-12-12,374.0,619,Facebook
1208,81012543,100229,2023-12-13,321.0,619,Facebook
1209,81012543,100229,2023-12-14,343.0,619,Facebook
1210,81012543,100229,2023-12-15,322.0,619,Facebook
1211,81012543,100229,2023-12-16,435.0,619,Facebook
1212,81012543,100229,2023-12-17,344.0,619,Facebook
1213,81012543,100229,2023-12-18,266.0,619,Facebook
1214,81012543,100229,2023-12-19,327.0,619,Facebook
1215,81012543,100229,2023-12-20,295.0,619,Facebook
1216,81012543,100229,2023-12-21,237.0,619,Facebook
1217,81012543,100229,2023-12-22,335.0,619,Facebook
1218,81012543,100229,2023-12-23,433.0,619,Facebook
1219,81012543,100229,2023-12-24,309.0,619,Facebook
1220,81012543,100260,2023-10-25,304.0,622,Unity Ads
1221,81012543,100260,2023-10-26,401.0,622,Unity Ads
1222,81012543,100260,2023-10-27,395.0,622,Unity Ads
1223,81012543,100260,2023-10-28,503.0,622,Unity Ads
1224,81012543,100260,2023-10-29,491.0,622,Unity Ads
1225,81012543,100260,2023-10-30,341.0,622,Unity Ads
1226,81012543,100260,2023-10-31,328.0,622,Unity Ads
1227,81012543,100260,2023-11-01,299.0,622,Unity Ads
1228,81012543,100260,2023-11-02,307.0,622,Unity Ads
1229,81012543,100260,2023-11-03,405.0,622,Unity Ads
1230,81012543,100260,2023-11-04,345.0,622,Unity Ads
1231,81012543,100260,2023-11-05,392.0,622,Unity Ads
1232,81012543,100260,2023-11-06,347.0,622,Unity Ads
1233,81012543,100260,2023-11-07,365.0,622,Unity Ads
1234,81012543,100260,2023-11-08,283.0,622,Unity Ads
1235,81012543,100260,2023-11-09,255.0,622,Unity Ads
1236,81012543,100260,2023-11-10,290.0,622,Unity Ads
1237,81012543,100260,2023-11-11,379.0,622,Unity Ads
1238,81012543,100260,2023-11-12,407.0,622,Unity Ads
1239,81012543,100260,2023-11-13,310.0,622,Unity Ads
1240,81012543,100260,2023-11-14,326.0,622,Unity Ads
1241,81012543,100260,2023-11-15,343.0,622,Unity Ads
1242,81012543,100260,2023-11-16,299.0,622,Unity Ads
1243,81012543,100260,2023-11-17,315.0,622,Unity Ads
1244,81012543,100260,2023-11-18,392.0,622,Unity Ads
1245,81012543,100260,2023-11-19,393.0,622,Unity Ads
1246,81012543,100260,2023-11-20,279.0,622,Unity Ads
1247,81012543,100260,2023-11-21,267.0,622,Unity Ads
1248,81012543,100260,2023-11-22,278.0,622,Unity Ads
1249,81012543,100260,2023-11-23,296.0,622,Unity Ads
1250,81012543,100260,2023-11-24,242.0,622,Unity Ads
1251,81012543,100260,2023-11-25,358.0,622,Unity Ads
1252,81012543,100260,2023-11-26,360.0,622,Unity Ads
1253,81012543,100260,2023-11-27,245.0,622,Unity Ads
1254,81012543,100260,2023-11-28,227.0,622,Unity Ads
1255,81012543,100260,2023-11-29,190.0,622,Unity Ads
1256,81012543,100260,2023-11-30,229.0,622,Unity Ads
1257,81012543,100260,2023-12-01,262.0,622,Unity Ads
1258,81012543,100260,2023-12-02,335.0,622,Unity Ads
1259,81012543,100260,2023-12-03,331.0,622,Unity Ads
1260,81012543,100260,2023-12-04,215.0,622,Unity Ads
1261,81012543,100260,2023-12-05,214.0,622,Unity Ads
1262,81012543,100260,2023-12-06,196.0,622,Unity Ads
1263,81012543,100260,2023-12-07,225.0,622,Unity Ads
1264,81012543,100260,2023-12-08,210.0,622,Unity Ads
1265,81012543,100260,2023-12-09,282.0,622,Unity Ads
1266,81012543,100260,2023-12-10,314.0,622,Unity Ads
1267,81012543,100260,2023-12-11,199.0,622,Unity Ads
1268,81012543,100260,2023-12-12,98.0,622,Unity Ads
1269,81012543,100260,2023-12-13,141.0,622,Unity Ads
1270,81012543,100260,2023-12-14,141.0,622,Unity Ads
1271,81012543,100260,2023-12-15,128.0,622,Unity Ads
1272,81012543,100260,2023-12-16,186.0,622,Unity Ads
1273,81012543,100260,2023-12-17,205.0,622,Unity Ads
1274,81012543,100260,2023-12-18,103.0,622,Unity Ads
1275,81012543,100260,2023-12-19,137.0,622,Unity Ads
1276,81012543,100260,2023-12-20,143.0,622,Unity Ads
1277,81012543,100260,2023-12-21,167.0,622,Unity Ads
1278,81012543,100260,2023-12-22,173.0,622,Unity Ads
1279,81012543,100260,2023-12-23,192.0,622,Unity Ads
1280,81012543,100260,2023-12-24,174.0,622,Unity Ads
1281,81012543,100298,2023-10-25,1000.0,625,IronSource
1282,81012543,100298,2023-10-26,885.0,625,IronSource
1283,81012543,100298,2023-10-27,899.0,625,IronSource
1284,81012543,100298,2023-10-28,1057.0,625,IronSource
1285,81012543,100298,2023-10-29,1190.0,625,IronSource
1286,81012543,100298,2023-10-30,851.0,625,IronSource
1287,81012543,100298,2023-10-31,775.0,625,IronSource
1288,81012543,100298,2023-11-01,654.0,625,IronSource
1289,81012543,100298,2023-11-02,891.0,625,IronSource
1290,81012543,100298,2023-11-03,847.0,625,IronSource
1291,81012543,100298,2023-11-04,1089.0,625,IronSource
1292,81012543,100298,2023-11-05,1069.0,625,IronSource
1293,81012543,100298,2023-11-06,761.0,625,IronSource
1294,81012543,100298,2023-11-07,803.0,625,IronSource
1295,81012543,100298,2023-11-08,659.0,625,IronSource
1296,81012543,100298,2023-11-09,671.0,625,IronSource
1297,81012543,100298,2023-11-10,982.0,625,IronSource
1298,81012543,100298,2023-11-11,1080.0,625,IronSource
1299,81012543,100298,2023-11-12,1024.0,625,IronSource
1300,81012543,100298,2023-11-13,748.0,625,IronSource
1301,81012543,100298,2023-11-14,626.0,625,IronSource
1302,81012543,100298,2023-11-15,618.0,625,IronSource
1303,81012543,100298,2023-11-16,740.0,625,IronSource
1304,81012543,100298,2023-11-17,1034.0,625,IronSource
1305,81012543,100298,2023-11-18,1232.0,625,IronSource
1306,81012543,100298,2023-11-19,1116.0,625,IronSource
1307,81012543,100298,2023-11-20,992.0,625,IronSource
1308,81012543,100298,2023-11-21,972.0,625,IronSource
1309,81012543,100298,2023-11-22,1726.0,625,IronSource
1310,81012543,100298,2023-11-23,3199.0,625,IronSource
1311,81012543,100298,2023-11-24,2604.0,625,IronSource
1312,81012543,100298,2023-11-25,1919.0,625,IronSource
1313,81012543,100298,2023-11-26,1759.0,625,IronSource
1314,81012543,100298,2023-11-27,1254.0,625,IronSource
1315,81012543,100298,2023-11-28,1169.0,625,IronSource
1316,81012543,100298,2023-11-29,1395.0,625,IronSource
1317,81012543,100298,2023-11-30,1146.0,625,IronSource
1318,81012543,100298,2023-12-01,1046.0,625,IronSource
1319,81012543,100298,2023-12-02,1135.0,625,IronSource
1320,81012543,100298,2023-12-03,1401.0,625,IronSource
1321,81012543,100298,2023-12-04,1205.0,625,IronSource
1322,81012543,100298,2023-12-05,1006.0,625,IronSource
1323,81012543,100298,2023-12-06,1041.0,625,IronSource
1324,81012543,100298,2023-12-07,969.0,625,IronSource
1325,81012543,100298,2023-12-08,1015.0,625,IronSource
1326,81012543,100298,2023-12-09,1079.0,625,IronSource
1327,81012543,100298,2023-12-10,1177.0,625,IronSource
1328,81012543,100298,2023-12-11,807.0,625,IronSource
1329,81012543,100298,2023-12-12,752.0,625,IronSource
1330,81012543,100298,2023-12-13,836.0,625,IronSource
1331,81012543,100298,2023-12-14,975.0,625,IronSource
1332,81012543,100298,2023-12-15,873.0,625,IronSource
1333,81012543,100298,2023-12-16,1374.0,625,IronSource
1334,81012543,100298,2023-12-17,1736.0,625,IronSource
1335,81012543,100298,2023-12-18,1514.0,625,IronSource
1336,81012543,100298,2023-12-19,978.0,625,IronSource
1337,81012543,100298,2023-12-20,847.0,625,IronSource
1338,81012543,100298,2023-12-21,750.0,625,IronSource
1339,81012543,100298,2023-12-22,897.0,625,IronSource
1340,81012543,100298,2023-12-23,855.0,625,IronSource
1341,81012543,100298,2023-12-24,766.0,625,IronSource
1342,81012543,100333,2023-10-25,0.0,628,Mintegral
1343,81012543,100333,2023-10-26,0.0,628,Mintegral
1344,81012543,100333,2023-10-27,0.0,628,Mintegral
1345,81012543,100333,2023-10-28,0.0,628,Mintegral
1346,81012543,100333,2023-10-29,0.0,628,Mintegral
1347,81012543,100333,2023-10-30,0.0,628,Mintegral
1348,81012543,100333,2023-10-31,0.0,628,Mintegral
1349,81012543,100333,2023-11-01,0.0,628,Mintegral
1350,81012543,100333,2023-11-02,0.0,628,Mintegral
1351,81012543,100333,2023-11-03,0.0,628,Mintegral
1352,81012543,100333,2023-11-04,0.0,628,Mintegral
1353,81012543,100333,2023-11-05,0.0,628,Mintegral
1354,81012543,100333,2023-11-06,0.0,628,Mintegral
1355,81012543,100333,2023-11-07,0.0,628,Mintegral
1356,81012543,100333,2023-11-08,0.0,628,Mintegral
1357,81012543,100333,2023-11-09,0.0,628,Mintegral
1358,81012543,100333,2023-11-10,0.0,628,Mintegral
1359,81012543,100333,2023-11-11,0.0,628,Mintegral
1360,81012543,100333,2023-11-12,0.0,628,Mintegral
1361,81012543,100333,2023-11-13,0.0,628,Mintegral
1362,81012543,100333,2023-11-14,0.0,628,Mintegral
1363,81012543,100333,2023-11-15,0.0,628,Mintegral
1364,81012543,100333,2023-11-16,0.0,628,Mintegral
1365,81012543,100333,2023-11-17,0.0,628,Mintegral
1366,81012543,100333,2023-11-18,0.0,628,Mintegral
1367,81012543,100333,2023-11-19,0.0,628,Mintegral
1368,81012543,100333,2023-11-20,0.0,628,Mintegral
1369,81012543,100333,2023-11-21,0.0,628,Mintegral
1370,81012543,100333,2023-11-22,0.0,628,Mintegral
1371,81012543,100333,2023-11-23,0.0,628,Mintegral
1372,81012543,100333,2023-11-24,0.0,628,Mintegral
1373,81012543,100333,2023-11-25,0.0,628,Mintegral
1374,81012543,100333,2023-11-26,32.0,628,Mintegral
1375,81012543,100333,2023-11-27,47.0,628,Mintegral
1376,81012543,100333,2023-11-28,92.0,628,Mintegral
1377,81012543,100333,2023-11-29,62.0,628,Mintegral
1378,81012543,100333,2023-11-30,132.0,628,Mintegral
1379,81012543,100333,2023-12-01,268.0,628,Mintegral
1380,81012543,100333,2023-12-02,389.0,628,Mintegral
1381,81012543,100333,2023-12-03,290.0,628,Mintegral
1382,81012543,100333,2023-12-04,145.0,628,Mintegral
1383,81012543,100333,2023-12-05,111.0,628,Mintegral
1384,81012543,100333,2023-12-06,152.0,628,Mintegral
1385,81012543,100333,2023-12-07,157.0,628,Mintegral
1386,81012543,100333,2023-12-08,136.0,628,Mintegral
1387,81012543,100333,2023-12-09,238.0,628,Mintegral
1388,81012543,100333,2023-12-10,249.0,628,Mintegral
1389,81012543,100333,2023-12-11,83.0,628,Mintegral
1390,81012543,100333,2023-12-12,70.0,628,Mintegral
1391,81012543,100333,2023-12-13,48.0,628,Mintegral
1392,81012543,100333,2023-12-14,29.0,628,Mintegral
1393,81012543,100333,2023-12-15,40.0,628,Mintegral
1394,81012543,100333,2023-12-16,34.0,628,Mintegral
1395,81012543,100333,2023-12-17,35.0,628,Mintegral
1396,81012543,100333,2023-12-18,23.0,628,Mintegral
1397,81012543,100333,2023-12-19,17.0,628,Mintegral
1398,81012543,100333,2023-12-20,23.0,628,Mintegral
1399,81012543,100333,2023-12-21,26.0,628,Mintegral
1400,81012543,100333,2023-12-22,25.0,628,Mintegral
1401,81012543,100333,2023-12-23,49.0,628,Mintegral
1402,81012543,100333,2023-12-24,36.0,628,Mintegral
1403,81012543,100404,2023-10-25,0.0,632,Google Ads
1404,81012543,100404,2023-10-26,0.0,632,Google Ads
1405,81012543,100404,2023-10-27,0.0,632,Google Ads
1406,81012543,100404,2023-10-28,0.0,632,Google Ads
1407,81012543,100404,2023-10-29,0.0,632,Google Ads
1408,81012543,100404,2023-10-30,0.0,632,Google Ads
1409,81012543,100404,2023-10-31,0.0,632,Google Ads
1410,81012543,100404,2023-11-01,0.0,632,Google Ads
1411,81012543,100404,2023-11-02,0.0,632,Google Ads
1412,81012543,100404,2023-11-03,0.0,632,Google Ads
1413,81012543,100404,2023-11-04,0.0,632,Google Ads
1414,81012543,100404,2023-11-05,0.0,632,Google Ads
1415,81012543,100404,2023-11-06,0.0,632,Google Ads
1416,81012543,100404,2023-11-07,0.0,632,Google Ads
1417,81012543,100404,2023-11-08,0.0,632,Google Ads
1418,81012543,100404,2023-11-09,0.0,632,Google Ads
1419,81012543,100404,2023-11-10,0.0,632,Google Ads
1420,81012543,100404,2023-11-11,0.0,632,Google Ads
1421,81012543,100404,2023-11-12,6.0,632,Google Ads
1422,81012543,100404,2023-11-13,0.0,632,Google Ads
1423,81012543,100404,2023-11-14,0.0,632,Google Ads
1424,81012543,100404,2023-11-15,0.0,632,Google Ads
1425,81012543,100404,2023-11-16,0.0,632,Google Ads
1426,81012543,100404,2023-11-17,0.0,632,Google Ads
1427,81012543,100404,2023-11-18,0.0,632,Google Ads
1428,81012543,100404,2023-11-19,3.0,632,Google Ads
1429,81012543,100404,2023-11-20,0.0,632,Google Ads
1430,81012543,100404,2023-11-21,0.0,632,Google Ads
1431,81012543,100404,2023-11-22,20.0,632,Google Ads
1432,81012543,100404,2023-11-23,0.0,632,Google Ads
1433,81012543,100404,2023-11-24,21.0,632,Google Ads
1434,81012543,100404,2023-11-25,11.0,632,Google Ads
1435,81012543,100404,2023-11-26,0.0,632,Google Ads
1436,81012543,100404,2023-11-27,0.0,632,Google Ads
1437,81012543,100404,2023-11-28,0.0,632,Google Ads
1438,81012543,100404,2023-11-29,0.0,632,Google Ads
1439,81012543,100404,2023-11-30,3.0,632,Google Ads
1440,81012543,100404,2023-12-01,0.0,632,Google Ads
1441,81012543,100404,2023-12-02,0.0,632,Google Ads
1442,81012543,100404,2023-12-03,0.0,632,Google Ads
1443,81012543,100404,2023-12-04,0.0,632,Google Ads
1444,81012543,100404,2023-12-05,0.0,632,Google Ads
1445,81012543,100404,2023-12-06,0.0,632,Google Ads
1446,81012543,100404,2023-12-07,0.0,632,Google Ads
1447,81012543,100404,2023-12-08,0.0,632,Google Ads
1448,81012543,100404,2023-12-09,0.0,632,Google Ads
1449,81012543,100404,2023-12-10,0.0,632,Google Ads
1450,81012543,100404,2023-12-11,0.0,632,Google Ads
1451,81012543,100404,2023-12-12,0.0,632,Google Ads
1452,81012543,100404,2023-12-13,0.0,632,Google Ads
1453,81012543,100404,2023-12-14,0.0,632,Google Ads
1454,81012543,100404,2023-12-15,0.0,632,Google Ads
1455,81012543,100404,2023-12-16,0.0,632,Google Ads
1456,81012543,100404,2023-12-17,0.0,632,Google Ads
1457,81012543,100404,2023-12-18,0.0,632,Google Ads
1458,81012543,100404,2023-12-19,6.0,632,Google Ads
1459,81012543,100404,2023-12-20,0.0,632,Google Ads
1460,81012543,100404,2023-12-21,0.0,632,Google Ads
1461,81012543,100404,2023-12-22,0.0,632,Google Ads
1462,81012543,100404,2023-12-23,3.0,632,Google Ads
1463,81012543,100404,2023-12-24,7.0,632,Google Ads
